-0.10694039, 0.015912468, -0.44349867, -0.14730054, 0.11094789, -0.2672258, -0.096756361, -0.38117746, -0.076949067, 0.42965361, -0.050187647, -0.11847687, 0.094182611, 0.30181602, 0.19666518, 0.059429649, 0.52905363, 0.15172561, -0.34428078, 0.16253267, -0.036993954, 0.19123745, -0.017544031, 0.023568777, 0.25892326, 0.23824358, 0.042506933, 0.61676842, 0.16001344, 0.23929489, -0.050763212, -0.012554591, -0.038959384, -0.48759401, 0.036755998, -0.47706831, 0.17137067, 0.3551144, -0.27957556, -0.06734468, 0.39504254, 0.0411852, 0.16909292, 0.31710276, -0.45440334, -0.063749604, 0.38898203, -0.22878493, 0.077383943, -0.16693279, 0.13274537, 0.42265096, -0.046805762, -0.07793919, 0.25271624, 0.27089769, -0.2848165, -0.31785664, -0.44447252, 0.19644277, -0.16696802, 0.11839561, 0.20289406, -0.039047636, 0.14345698, -0.59434444, 0.23216659, -0.13981642, 0.089635395, -0.023546636, 0.32889572, -0.0069443658, -0.020495582, 0.24774939, -0.19591886, 0.10376073, 0.22722165, -0.030023647, -0.13852483, 0.099986009, -0.35362217, -0.19800739, -0.019173317, -0.14730515, -0.13229004, -0.033182226, -0.32776824, -0.47577703, 0.16993394, 0.11876725, 0.58273554, -0.12986113, 0.073729187, 0.28401998, 0.32101402, -0.2043421, 0.0028121416, 0.035610318, 0.14045963, 0.039642408
0.29911557, -0.033222347, -0.089022152, 0.32193595, 0.13811579, -0.16287577, 0.18451358, -0.16422527, -0.11049487, -0.035411615, 0.53583789, 0.10859548, 0.17507358, 0.096685007, 0.26535389, -0.26205444, 0.18523052, 0.16671176, 0.019555263, 0.2684575, -0.22040215, 0.084954478, -0.40650395, 0.13801067, -0.22707005, 0.083772428, 0.25158468, -0.0036472601, 0.21247068, 0.025139917, 0.024677414, -0.11003572, -0.24628921, 0.074435256, -0.14779808, 0.094803132, -0.54572737, 0.25567353, -0.097520798, -0.025283858, 0.010340474, -0.3317897, 0.030385144, -0.43785855, 0.26372021, 0.23566535, 0.21605901, 0.055239897, -0.028417291, 0.10438565, -0.33543712, -0.31480759, 0.23378374, -0.4508146, 0.1848589, -0.13914649, 0.33853763, -0.10309743, -0.32362533, -0.14035113, 0.11134524, 0.088332638, -0.22361508, 0.18238547, 0.0054944959, 0.22584248, -0.066598915, 0.0047316896, -0.038310137, -0.24372807, 0.1624338, -0.19966395, -0.42468342, 0.012976638, -0.12981965, 0.41351226, 0.26026028, -0.31844893, -0.063369453, 0.10270362, 0.78032678, -0.24508606, 0.098567262, 0.22075386, 0.49191153, 0.07392887, 0.065735973, -0.21012996, 0.005473664, 0.14312732, -0.21364874, 0.55046028, -0.040733177, 0.3527388, 0.37043032, 0.13376169, 0.24071394, -0.047224514, -0.097214699, 0.2950258
0.065766454, 0.63304549, 0.023253437, -0.12243399, -0.069860257, 0.28825933, 0.12426582, 0.18670513, -0.22623126, -0.37128308, -0.38042951, 0.33808997, 0.17435282, 0.30750024, -0.32723865, -0.14985104, 0.32033837, -0.17584115, 0.076271281, 0.18340698, 0.21167687, 0.098331124, 0.36151603, -0.26826015, 0.036481731, 0.1069181, -0.11816953, 0.24225448, -0.28221235, -0.31074873, -0.25843662, -0.09171664, -0.039025988, -0.16598547, -0.069111325, 0.20511292, 0.13491793, -0.24101382, 0.13728712, -0.17085859, -0.27974987, 0.10652293, -0.34068778, 0.16246665, -0.015387417, -0.046717331, 0.071905784, -0.031808827, 0.16483563, -0.16760607, -0.23171212, 0.27881044, 0.10710824, -0.18467419, -0.055935368, 0.066104554, 0.27352619, 0.28112644, 0.096842989, 0.17915876, -0.0023458216, 0.019222958, 0.35826716, -0.04556809, 0.27176902, -0.10697888, -0.40315145, -0.10972344, -0.023390684, 0.034664869, -0.079657055, -0.045966793, 0.092046984, 0.26128781, 0.11925077, -0.29703683, -0.0084597953, 0.16108675, -0.016413588, 0.10820251, -0.02270904, 0.0013237275, -0.16507514, 0.02222991, -0.070616715, -0.1333348, 0.012475973, -0.20834044, -0.017377928, 0.084839918, 0.086246893, -0.23635894, -0.1146538, -0.36105353, -0.14196408, -0.33039173, 0.092141084, 0.050468095, 0.26831996, -0.13252524
0.093881115, 0.15637773, -0.082345992, 0.28171346, -0.016162653, -0.12230966, -0.037122376, -0.0023368273, -0.14831677, -0.0042623864, 0.27358344, -0.033885017, 0.37607834, -0.070133403, -0.040526241, -0.27640706, 0.0021526599, -0.4360739, 0.022219582, -0.026605004, -0.3740516, -0.37853685, 0.25845215, 0.12001724, -0.1857958, 0.2636705, -0.23091277, -0.41034022, 0.23407114, -0.23498547, -0.15061909, -0.050180752, 0.24178338, 0.41671914, -0.37249771, 0.38862959, -0.24861805, 0.083852135, 0.29517943, -0.015593599, -0.42580026, -0.13470466, 0.09979517, -0.1123283, -0.12315479, 0.08328931, -0.3426514, 0.46130106, -0.097760379, -0.26847026, -0.28571016, -0.24021176, 0.29897943, 0.18174259, -0.28329965, -0.26662672, 0.25984955, 0.14863552, 0.19304027, 0.10008151, 0.63972229, -0.01214652, -0.11539238, 0.023529623, 0.18238677, -0.059783977, -0.27538326, -0.33724907, -0.49458513, 0.093467213, -0.28199986, -0.21717103, -0.056216806, 0.0082956543, 0.096363522, 0.054278757, -0.31195435, 0.013290522, 0.013846027, 0.10781545, 0.34932411, -0.0062001469, -0.00942579, 0.28302893, 0.52542818, 0.17375749, -0.0049751811, 0.0066550174, -0.45703509, 0.22334498, -0.419507, 0.27636507, -0.13244118, -0.06298992, 0.18295065, -0.037166588, 0.050287563, -0.28764233, -0.12744327, -0.20541134
0.048017751, -0.23902471, -0.081908748, 0.29824081, 0.15912464, -0.49414855, 0.036402065, -0.22490261, 0.027339034, -0.072484948, 0.18218678, -0.055463273, -0.38631558, 0.28095961, 0.32814866, 0.13811117, -0.018841367, 0.22306523, 0.13513562, 0.26477066, -0.013484922, 0.26447806, -0.37976924, 0.33648968, -0.19881074, 0.35422507, 0.01631747, 0.28448066, 0.16537815, 0.059016619, 0.11002798, -0.033878397, -0.13748844, -0.11045713, -0.22221163, -0.24171494, -0.23883651, -0.019210208, 0.097585648, -0.58613026, 0.35074601, 0.14139108, -0.11757661, -0.12508002, -0.099342637, 0.24726862, 0.15335475, -0.19253249, -0.14580688, -0.073885269, -0.49228069, -0.06781242, 0.35927981, 0.2995331, 0.22815107, -0.39464518, -0.31984743, -0.3213757, -0.53939885, 0.12449747, -0.14211318, 0.0060924557, -0.53146285, -0.2863242, -0.1732018, -0.13702244, 0.37291697, -0.20371202, 0.012064314, -0.15471958, 0.19543082, -0.25280565, -0.065037988, -0.072873645, -0.42359284, 0.4330838, 0.30305916, -0.05412624, -0.1310243, -0.13249558, 0.069244109, -0.23371054, 0.43600747, 0.076759227, 0.21939021, 0.27120999, -0.2888141, -0.40051317, 0.033397827, 0.47428972, -0.55941302, 0.32834411, 0.08004079, 0.0034488651, 0.065019451, -0.015158822, 0.35551631, 0.31351072, 0.13817064, -0.23496169
-0.34774464, -0.046848889, -0.024337495, 0.18718103, 0.37147686, -0.032952156, -0.3892034, -0.3587434, 0.19791764, -0.36566454, 0.32647055, 0.077286042, -0.39786872, 0.38989204, 0.059903771, 0.18645921, 0.48097187, 0.21925178, 0.10028297, 0.29656258, -0.10578498, 0.25872818, -0.11100733, -0.088749588, -0.20232891, -0.082596816, 0.26570469, 0.64252359, -0.019907674, 0.54037297, -0.40566114, -0.39116812, -0.36421368, -0.072430737, 0.16272148, -0.28826234, -0.019429928, 0.075771123, -0.42844048, 0.27519679, 0.31945205, 0.19098112, 0.28323403, -0.5917756, 0.17001644, -0.25949994, 0.27994731, -0.44998178, 0.32329357, 0.34591597, 0.17415315, 0.17609166, 0.063055404, -0.18162237, -0.048642378, 0.22276022, -0.026991418, -0.26430064, -0.0033445519, -0.0092277536, -0.026398905, -0.019176077, -0.51513278, 0.075400732, -0.06430012, -0.19444419, 0.23758706, -0.036159318, -0.23352513, 0.43521863, 0.32744887, -0.2689195, -0.31359091, 0.038517572, -0.19890767, 0.26367232, 0.077093057, -0.43372798, -0.27366561, 0.19845277, 0.45080963, -0.15185964, 0.27029321, -0.023173783, 0.037870657, 0.34020948, -0.22126226, -0.26929417, -0.013459608, -0.41367567, -0.10478352, 0.32877859, -0.21075663, -0.12233707, -0.24023603, -0.33943471, -0.15201046, 0.033943258, 0.29734525, 0.045203358
-0.24668312, 0.013559918, 0.25319088, 0.38819849, -0.01278103, 0.036582623, 0.061623175, -0.36537588, -0.12239505, -0.13632505, 0.21243544, -0.016075861, 0.17276625, 0.14905538, 0.13408482, -0.19831656, 0.23237421, -0.095910147, 0.087512739, 0.016870188, -0.30831957, -0.090907685, 0.15311849, 0.23149496, -0.054072514, -0.031606, -0.08763618, 0.054040167, -0.097442053, 0.29684779, -0.24931681, 0.092171557, -0.16155209, 0.27581498, 0.14009209, -0.0598116, -0.18718703, 0.15460709, -0.23792094, -0.041499864, -0.16837563, -0.18055116, 0.10495871, -0.059469949, 0.01533748, 0.14847113, 0.038681526, 0.24863942, -0.0040043895, 0.076050155, -0.16373755, -0.40608391, -0.019233292, -0.27509364, 0.029267859, -0.24046159, 0.32067072, -0.042699017, 0.18514344, 0.11669292, -0.12425425, -0.0093867788, -0.11535126, 0.085060365, -0.059250627, -0.041859902, -0.035915781, -0.33322656, -0.00076765689, -0.089654803, -0.11147826, -0.33508846, -0.60593194, -0.2295707, 0.12915935, 0.17285112, 0.083097376, -0.088733457, -0.35849258, 0.14027494, 0.46839467, 0.058870077, 0.050144095, 0.055779919, 0.51519346, 0.31095552, -0.11103312, -0.15637632, -0.24521366, 0.18871111, -0.26688975, 0.12812872, -0.098004468, -0.02498761, 0.032037091, 0.0030525434, -0.13859199, -0.24216577, -0.069713861, 0.3483707
-0.33845696, -0.45519918, 0.44192651, -0.14077465, -0.088890381, -0.044081349, 0.14607179, -0.19051804, -0.15879478, 0.15335608, 0.46208215, -0.33783266, -0.097926818, -0.092475101, 0.059740439, -0.25454569, -0.38515639, 0.12517039, 0.21168059, -0.099780105, 0.014223548, -0.15042107, -0.46037441, 0.071062975, 0.15429263, -0.34354648, 0.21791272, -0.16170132, -0.11043563, 0.21489073, 0.16381383, -0.09071891, -0.048149329, -0.12671737, -0.045003019, 0.16994515, -0.11342269, -0.012661296, 0.012421533, 0.33003938, 0.17081863, -0.18901244, 0.024209032, -0.43342412, 0.10627772, -0.21447754, -0.24970309, 0.24092212, 0.14397869, 0.21775009, 0.30475944, -0.044524051, -0.0017006388, 0.22542462, -0.095389239, 0.11509008, -0.25023481, -0.080296665, -0.016780885, -0.26429051, -0.014035456, 0.027477097, -0.20932966, 0.33184338, -0.24769139, -0.017980229, 0.37217945, 0.047821116, 0.13780122, 0.3404012, -0.22284243, 0.28852797, 0.11508877, -0.074259564, 0.39764389, -0.23761921, -0.17806381, -0.41931358, -0.040012911, 0.02152363, 0.017073249, 0.15819933, 0.094836466, -0.29815778, 0.018999087, -0.18384428, 0.16259679, 0.22478583, 0.21883518, -0.033361915, -0.088438518, 0.23314063, 0.1347945, 0.034264851, -0.1706361, -0.11173575, -0.22576834, -0.11323736, -0.48101792, 0.24221708
-0.044338088, -0.25426915, 0.42878306, -0.38461813, 0.40053424, 0.12374476, -0.3868407, -0.46846968, 0.19340469, 0.19063631, -0.029089717, -0.060811717, 0.40795389, -0.60827279, 0.048544969, -0.72958678, 0.058329992, -0.33382469, 0.53499454, -0.43057063, 0.094959773, 0.017681917, -0.28928408, 0.17634317, 0.6301288, -0.29963318, 0.36971116, -0.36717886, 0.28709361, 0.047046795, -0.0044935839, -0.35385057, 0.046949662, 0.48094222, 0.12014307, -0.14529245, -0.11240512, -0.24977183, 0.13897, 0.3185733, 0.050906666, -0.24741256, 0.067210123, -0.24183123, 0.15739042, 0.13046686, -0.46167988, 0.50264436, -0.070160307, 0.038185913, 0.079848029, 0.20098089, -0.076646954, 0.80474246, -0.44618458, -0.31073195, -0.025299443, -0.22592464, 0.0086187776, -0.28651246, -0.37785253, 0.020820204, -0.24125659, 0.27603909, -0.19756411, 0.065634884, 0.1095027, -0.20827684, 0.41530046, 0.60604256, 0.22404565, 0.35779956, 0.3140147, -1.0120652, 0.15465142, -0.40398586, -0.19713275, -0.016107684, 0.11905101, 0.090096824, 0.15301776, 0.071553536, -0.41314608, -0.16713953, 0.85960722, -0.19437048, -0.23401447, 0.060899135, 0.13059205, -0.28776649, -0.050313901, 0.00084097602, 0.14018407, -0.028550884, 0.13672957, 0.42708001, 0.20285012, -0.11498529, -0.59039497, 0.52303559
0.16480593, -0.050870351, -0.2698743, -0.0080159325, -0.22657639, -0.10573028, 0.062858343, 0.19755067, 0.20235141, 0.071996078, -0.051816378, 0.21574394, -0.10310067, -0.046002932, 0.087893441, 0.19574526, -0.070107855, -0.016416553, -0.47926211, 0.26743683, 0.22976428, -0.20376757, 0.47476804, -0.073963888, -0.043283265, 0.37391508, -0.28795794, -0.28315064, 0.043010026, -0.08108069, 0.36472487, 0.43666723, -0.13050462, -0.27750477, -0.26843086, 0.016600324, 0.32366982, -0.17238432, 0.025615523, -0.38914934, -0.15323965, 0.2866427, 0.098475613, 0.77466208, 0.06914328, 0.20072427, 0.098791301, -0.15415213, -0.25996259, -0.25644952, -0.062295981, -0.065815553, 0.1240924, -0.22503628, 0.060062543, -0.38930631, 0.081020765, 0.58848357, 0.11060076, 0.34618685, 0.37853655, 0.058356013, -0.22057077, -0.35071203, 0.0567015, 0.15598793, 0.16786659, 0.26519999, -0.32493317, -0.23987976, -0.12865673, 0.094080701, -0.14207788, 0.43574867, -0.13481443, 0.02365754, 0.04848554, 0.15757419, 0.56911755, -0.040764496, -0.47463995, 0.10243634, 0.23676598, -0.031995662, -0.11345293, -0.18086414, 0.011530686, 0.017340573, 0.071598634, 0.21768147, 0.14279817, -0.048946496, 0.15487565, -0.15477374, -0.042118836, 0.28886637, 0.044194218, 0.14113559, 0.062759809, -0.65836877
