-0.007412489, -0.0079043908, -0.013074991, 0.018525729, -0.0015346118, -0.0087648518, -0.029294612, -0.021018585, -0.014904079, -0.0056321486, -0.0066938591, -0.095320195, 0.02302948, 0.0011691557, 0.042273141, 0.0087664621, 0.02783365, -0.035751589, 0.014931046, -0.0044468082, -0.019835344, -0.0065456815, 0.055309188, 0.060296699, 0.041775469, -0.014974983, -0.012856779, 0.016845137, -0.016413527, 0.033497706, 0.015232171, 0.030685173, -0.019785004, 0.014704135, -0.02748215, 0.010335697, 0.0032417716, 0.013691659, 0.047393464, -0.0077669853, 0.010091758, -0.038113382, -0.030227926, -0.0055477279, 0.063694969, 0.031571597, 0.063169546, 0.019787211, -0.043312661, -0.013501037
-0.01029745, -0.016166529, -0.012283756, -0.017926348, 0.0033987779, -0.070707783, -0.0010959205, 0.045661036, 0.043648858, -0.017969683, -0.029922262, -0.004063399, 0.0093785571, -0.013688837, 0.035508174, 0.02338022, -0.012985392, 0.011483039, -0.0089379605, -0.006629108, 0.020070808, -0.076521888, 0.039779253, -0.031072777, 0.014057782, -0.031130243, 0.022704275, -0.021125989, 0.014125943, 0.055243555, -0.029360341, 0.015003763, -0.071209505, -0.00053635455, 0.052289139, -0.041315187, -0.033144787, -0.00074251246, -0.042783096, 0.0026362301, -0.0030901257, -0.007489563, -0.02195256, 0.016241208, 0.0045059784, 0.078644365, 0.038049426, 0.019202275, 0.028098108, 0.014509075
-0.01309184, -0.0024474715, -0.0177224, -0.024240259, -0.022040805, -0.0050148587, -0.0026498297, -0.0046172952, 0.011969556, 0.032013018, 0.070272736, 0.042278603, -0.036867272, -0.066606961, -0.068562105, -0.030534092, 0.019035883, -0.073728487, -0.00067033252, -0.0051977606, -0.018150005, -0.028177427, -0.022128655, 0.002060699, 0.00086023251, 0.0687683, 0.031256326, 0.042475175, 0.02190648, 0.022518931, -0.033813443, 0.011170479, 0.0031871195, -0.038337223, -0.028447079, -0.013051724, 0.026958866, 0.058650617, 0.0017840147, 0.014199611, 0.034854762, -0.0051183747, 0.070281483, -0.065093555, 0.018565573, -0.045271892, 0.0065470231, 0.0094477814, 0.013873012, 0.033935681
-0.010008393, 0.01958614, -0.0056169787, 0.038307365, -0.052506708, -0.023568299, 0.010110263, 0.073378548, 0.031942617, 0.0088423351, -0.010678021, 0.051726263, -0.021727845, 0.050404735, 0.016137239, 0.045326654, -0.0066495636, 0.057542969, 0.055022184, -0.0046718032, 0.027781807, -0.020599077, 0.019853354, 0.038398355, -0.0080730394, -0.028711461, 0.009391957, -0.068639755, 0.046477828, 0.057100892, 0.0011856413, 0.051820654, 0.041878313, 0.045984976, -0.021406414, -0.0019371461, 0.010245397, -0.016701158, 0.027064513, -0.019841069, -0.025260856, -0.052382853, 0.0027139061, -0.0081753302, -0.041633323, -0.021758517, 0.019186899, 0.00074771477, 0.02126028, -0.048271738
0.022073479, 0.0064083682, -0.028375767, -0.020699522, -0.027180187, 0.0056203892, 0.021845117, 0.010293024, -0.026631249, 0.017836431, -0.053971518, -0.017767763, -0.055247124, -0.061828088, 0.022685558, 0.014032509, -0.044203047, 0.021850761, 0.0031561058, 0.044077907, 0.02843539, -0.036146302, 0.0049107377, -0.026819158, -0.013603102, -0.020907665, -0.01166306, 0.062541164, -0.0037207536, -0.069262207, -0.0026406117, -0.040417954, -0.0062131486, 0.03222895, -0.00063924643, -0.0054039895, 0.0013976111, -0.0034246526, 0.037963126, -0.0042596594, -0.056124453, 0.038266696, -0.012531911, 0.070381708, 0.024008865, 0.01479319, -0.023114063, -0.012089953, -0.0096498281, 0.031039122
0.034282602, 0.03560783, 0.020079266, 0.018984018, 0.021060657, -0.025828503, -0.025694329, -0.0087439092, 0.029892024, -0.0049948273, 0.0010432266, 0.04177301, -0.038050987, 0.059700161, -0.0075560156, 0.036911238, 0.013935453, 0.035102908, 0.066594601, 0.028579462, -0.029959761, 0.017277595, -0.07161817, 0.035755191, 0.0084387613, 0.0031971282, -0.03348662, -0.017882319, 0.037854083, -0.054118164, 0.089213029, -0.012265537, 0.030706121, -0.046136696, -0.021277763, 0.0847321, -0.067269012, -0.021598684, 0.04782708, -0.014438882, 0.01265256, 0.060783837, -0.026131161, -0.0080617052, 0.055017959, -0.053877678, -0.005057611, -0.011293017, 0.1231001, 0.0087012351
0.018167838, 0.075954452, 0.080372535, 0.012627063, 0.030847775, 0.018222261, -0.049302369, 0.079597212, -0.048398666, 0.012777808, 0.027031619, -0.012185832, -0.076022051, -0.017560657, 0.016787291, 0.0029625541, -0.016387761, 0.015064519, 0.088773429, 0.015549324, 0.059736636, 0.048310388, 0.0073357439, 0.038111482, -0.024767091, -0.0061770431, 0.010149193, -0.0070386413, -0.04232794, 0.033339649, -0.012559217, 0.00041154333, 0.02873026, -0.023426175, -0.016827703, -0.019829948, 0.024358038, -0.0024138719, -0.019258721, -0.056989942, -0.016059071, 0.0056396169, 0.047677685, -0.025641842, 0.054469984, 0.01089297, 0.034893535, 0.011278396, -0.019677453, 0.069613166
-0.010159649, -0.012806113, 0.014886464, 0.014226209, -0.017327694, 0.0089826267, -0.0080950428, 0.025729045, 0.0090808179, 0.01039639, -0.013073332, -0.041382082, 0.019895535, -0.049321998, 0.026808495, -0.024072122, 0.0062954552, -0.016005253, -0.041512866, -0.069239281, 0.048782162, 0.042410586, -0.038596284, 0.042160776, -0.0022288805, 0.034715082, -0.0031076018, 0.0044733188, 0.059793651, -0.039326731, -0.030078065, 0.036569245, -0.038658239, -0.045171596, -0.0022634743, -0.060117807, 0.044290319, -0.049337815, 0.051955, 0.028073385, -0.038001824, 0.044423174, -0.016409321, 0.033604778, -0.0025368573, -0.0017828781, -0.016192796, 0.019515334, 0.015087792, 0.037369389
-0.025638213, -0.037208691, -0.018889282, 0.014394491, -0.017762691, 0.0018066263, -0.0044089304, 0.0066740308, 0.0077606458, -0.02658448, 0.018249763, -0.041029856, 0.01875424, 0.03033548, -0.0462269, -0.061851222, 0.033294898, 0.0057627442, -0.008215135, 0.015318074, -0.0096260123, 0.055817455, -0.00069602963, -0.038114429, -0.013702608, -0.053043887, 0.037770536, -0.033552829, -0.035358455, 0.083910897, 0.018251801, -0.039106265, -0.020883955, -0.025846148, -0.017866204, 0.011713179, 0.039853256, -0.044069521, 0.083243787, -0.017887153, 0.025903106, -0.066756688, -0.063853078, 0.049929518, -0.031482358, 0.023248125, -0.058103148, 0.064300425, -0.062822908, -0.0036884504
0.030650541, -0.034732111, -0.033483524, -0.02949247, 0.014720261, -0.0026543648, 0.040134333, -0.040004358, 0.0098956563, -0.0059415158, -0.05985254, -0.024940841, 0.044061542, -0.011064164, -0.011034659, -0.021500593, -0.041466352, -0.031056833, -0.0013852195, -0.01863124, -0.016596422, -0.018507257, 0.036520433, 0.010333229, 0.002049983, 0.018227922, -0.0099147875, -0.035272285, -0.045475114, -0.0066974205, -0.044372804, -0.00075540453, -0.017972616, 0.035839379, -0.002324051, 0.013201595, -0.00089902757, -0.048297275, -0.02092077, -0.042374805, 0.043868303, 0.011925437, -0.079275839, 0.05669089, -0.0043886336, -0.079067692, 0.028142471, -0.029481828, 0.032342348, -0.035071127
